API14,Well Name,Well Number,Lease Name,Operator Alias (Legacy),Operator Company Name,Operator (Reported),Operator Ticker,Field,County/Parish,DI Basin,DI Play,DI Subplay,Formation at Total Depth,Target Formation,Producing Reservoir,Elevation,Elevation Type,Ground Elevation,Measured Depth (TD),True Vertical Depth,Production Type,Well Status,Producing Entity Count,Producing Entity ID,Producing Entity Type,Producing Entity Lease Number,Spud Date,Completion Date,Drill Type,Upper Perforation,Lower Perforation,Gross Perforated Interval,Horizontal Length,DI Lateral Length,First Prod Date,Last Prod Date,Months Produced,Start Date (First Treatment Job),End Date (First Treatment Job),First Test Gas Volume,First Test Oil Volume,First Test Water Volume,First Test Hours Tested,First Test Production Method,First Well Test Date,First Reported Test Type,Last Well Test Date,Last Test Type,Peak BOE,Peak BOE Month No.,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Peak BOE per perforated Ft,Peak Gas per perforated Ft,Peak Oil per perforated Ft,Cum BOE,Cum Gas,Cum Oil,Cum Water,Cum GOR,Cum BCFGE,Cum MMCFGE,Latest Gas,Latest Oil,Latest Water,Latest GOR,2nd Month GOR,First 6 BOE,First 6 Gas,First 6 Oil,First 6 Water,First 6 BOE per perforated Ft,First 6 Gas per perforated Ft,First 6 Oil per perforated Ft,First 12 BOE,First 12 Gas,First 12 Oil,First 12 Water,First 12 MMCFGE,First 12 BOE per perforated Ft,First 12 Gas per perforated Ft,First 12 Oil per perforated Ft,Last 12 Gas,Last 12 Oil,Last 12 Water,AAPG Geologic Province,Play Assessment Basin,State,Section,Township,Range,Quarter Quarter,District,Abstract,Block,Survey,Shallowest Perforation,Deepest Perforation,Gross Perforated Interval (Multiple Prod Entities),Oil Gatherer,Gas Gatherer,Oil Gravity,Gas Gravity,Surface Hole Latitude (WGS84),Surface Hole Longitude (WGS84),Bottom Hole Latitude (WGS84),Bottom Hole Longitude (WGS84)
30015339830000,KARLSBAD CORRAL 11 STATE,001H,KARLSBAD CORRAL 11 STATE,CONTANGO RESOURCES LLC,CRESCENT ENERGY COMPANY,"CONTANGO RESOURCES, LLC",CRGY,CORRAL CANYON,EDDY (NM),DELAWARE,DELAWARE,,T. DELAWARE SAND,"DELAWARE,NORTHWEST","DELAWARE, NORTHWEST",3080.00,KB,3063.00,9379.00,5373.73,OIL,ACTIVE,1,105563572,COM,330090,2005-04-14,2005-05-15,H,5695.00,9379.00,3684.00,4237.38,3684.00,2005-05-01,2022-11-01,206,,,30.00,134.00,12.00,24.00,PUMPING,2005-05-16,InitialPotentialTest,2005-05-16,InitialPotentialTest,3621.33,21,3968.00,47,3401.00,21,21.7280,21,0.98,1.08,0.92,226576.94,259782.00,183280.00,594043.00,1417.41,1.3595,1359.4620,9.00,281.00,1182.00,32.03,572.10,9654.00,8118.00,8301.00,1026.00,2.62,2.20,2.25,15998.33,13370.00,13770.00,1429.00,95.9900,4.34,3.63,3.74,9.0000,4798.0000,16811.0000,PERMIAN BASIN,Delaware Basin,NM,11,25S,29E,NENW,,,,,5695.00000,9379.00000,3684.00,"WESTERN REFINING COMPANY, L.P.","DCP MIDSTREAM, LP",38.000000,,32.1510942,-103.9573259,32.1394470,-103.9573552
30015339660000,CUESTA ABAJO FEDERAL COM,001,CUESTA ABAJO FEDERAL COM,EARTHSTONE OPERATING,EARTHSTONE,"EARTHSTONE OPERATING, LLC",ESTE,HAPPY VALLEY,EDDY (NM),DELAWARE,DELAWARE,,BARNETT SHALE,MORROW (GAS),MORROW (GAS),3552.00,KB,3531.00,11385.00,10905.00,GAS,ACTIVE,1,105412307,COM,332530,2005-03-11,2005-07-15,V,10502.00,11047.00,545.00,,545.00,2005-09-01,2022-09-01,164,,,24.00,,318.00,24.00,FLOWING,2005-07-16,InitialPotentialTest,2005-07-16,InitialPotentialTest,801.50,1,4809.00,1,11.00,201,4.8090,1,1.47,8.82,0.02,16869.95,101088.00,22.00,2721.00,4594909.09,0.1012,101.2200,165.00,,,,,3378.33,20270.00,0.00,699.00,6.20,37.19,0.00,5183.67,31102.00,0.00,850.00,31.1020,9.51,57.07,0.00,285.0000,11.0000,1.0000,PERMIAN BASIN,,NM,26,22S,25E,SENE,,,,,10502.00000,11041.00000,539.00,,EL PASO NATURAL GAS CO,,,32.3655243,-104.3596573,32.3659438,-104.3595292
30015339650000,ROUNDY ROUND FEDERAL COM,002,ROUNDY ROUND FEDERAL COM,CONCHO OPERATING,CONOCOPHILLIPS,COG OPERATING LLC,COP,HAPPY VALLEY,EDDY (NM),DELAWARE,DELAWARE,,MORROW (GAS),MORROW (GAS),MORROW (GAS),3277.00,KB,3260.00,11320.00,11320.00,GAS,ACTIVE,1,105412384,COM,308301,2005-04-09,2005-06-09,V,11002.00,11154.00,152.00,,152.00,2005-06-01,2022-10-01,201,,,2909.00,,10.00,24.00,FLOWING,2005-06-14,InitialPotentialTest,2005-06-14,InitialPotentialTest,10897.33,2,65384.00,2,61.00,130,65.3840,2,71.69,430.16,0.40,209153.88,1252295.00,438.00,3621.00,2859121.00,1.2549,1254.9230,57.00,,,,,55487.00,332922.00,0.00,420.00,365.05,2190.28,0.00,92450.17,553711.00,165.00,745.00,554.7010,608.22,3642.84,1.09,1854.0000,,,PERMIAN BASIN,,NM,32,21S,26E,NENE,,,,,11002.00000,11154.00000,152.00,"HOLLY TRANSPORTATION, LLC",ENTERPRISE CRUDE OIL LLC,,,32.4418793,-104.3094940,32.4416969,-104.3093287
30015339630000,PARK STATE 36 COM,001,PARK STATE 36 COM,CIMAREX,COTERRA ENERGY INC.,CIMAREX ENERGY CO. OF COLORADO,CTRA,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,MORROW,GAS,MULTIPLE,3562.00,KB,3539.00,12074.00,12074.00,GAS,ACTIVE,5,"105412160,126338859,129756616,129784247,129784248",MULTIPLE,MULTIPLE,2005-04-21,2005-07-06,V,11458.00,11807.00,349.00,,349.00,2005-07-01,2022-11-01,200,,,1626.00,,47.00,24.00,FLOWING,2005-08-09,InitialPotentialTest,2017-08-31,InitialPotentialTest,6617.67,2,39706.00,2,1494.00,147,39.7060,2,18.96,113.77,4.28,173357.16,923185.00,19493.00,262498.00,47359.82,1.0401,1040.1430,3228.00,87.00,755.00,37103.45,,22587.00,135522.00,,4964.00,64.72,388.32,,37715.67,226294.00,,7679.00,226.2940,108.07,648.41,,35139.0000,1251.0000,11041.0000,PERMIAN BASIN,,NM,36,24S,25E,NESE,,,,,9029.00000,11807.00000,2778.00,MULTIPLE,MULTIPLE,,,32.1705322,-104.3443985,32.1702697,-104.3440905
30015339600000,LITTLE FEDERAL,001,LITTLE FEDERAL,CONCHO OPERATING,CONOCOPHILLIPS,COG OPERATING LLC,COP,HACKBERRY HILLS,EDDY (NM),DELAWARE,DELAWARE,,CANYON (GAS),CANYON (GAS),MULTIPLE,3291.00,KB,3274.00,11500.00,11269.00,GAS,ACTIVE,4,"105412251,110423265,118421854,119117230",MULTIPLE,MULTIPLE,2005-08-26,2005-11-20,V,10169.00,11270.00,1101.00,,1101.00,2005-12-01,2022-11-01,201,,,16.00,,1.00,24.00,FLOWING,2005-12-27,InitialPotentialTest,2007-02-19,InitialPotentialTest,690.83,1,4145.00,1,79.00,18,4.1450,1,0.63,3.76,0.07,34526.07,203047.00,685.00,7140.00,296418.98,0.2072,207.1570,45.00,,,,,2286.67,13720.00,0.00,250.00,2.08,12.46,0.00,3245.17,19471.00,0.00,524.00,19.4710,2.95,17.68,0.00,2174.0000,,,PERMIAN BASIN,,NM,29,21S,26E,,,,,,9546.00000,11270.00000,1724.00,MULTIPLE,MULTIPLE,,,32.4452171,-104.3095169,32.4486841,-104.3083316
30015339590000,PADRON BGM STATE COM,001,PADRON BGM STATE COM,EOG RESOURCES,EOG RESOURCES,EOG RESOURCES INC,EOG,WATERHOLE CORRAL,EDDY (NM),DELAWARE,DELAWARE,,L. MORROW,ATOKA (G),MULTIPLE,3311.00,KB,3292.00,12535.00,12535.00,GAS,ACTIVE,2,"107881182,108930679",MULTIPLE,MULTIPLE,2005-02-25,2005-07-01,V,11952.00,12356.00,404.00,,404.00,2005-08-01,2022-10-01,207,,,656.00,,,24.00,FLOWING,2005-06-16,InitialPotentialTest,2005-11-20,InitialPotentialTest,15934.67,1,95608.00,1,44.00,25,95.6080,1,39.44,236.65,0.11,777460.84,4664105.00,110.00,10515.00,42400954.55,4.6648,4664.7650,8824.00,,47.00,,,77098.50,462591.00,0.00,1625.00,190.84,1145.03,0.00,137544.83,825269.00,0.00,2429.00,825.2690,340.46,2042.75,0.00,127688.0000,,510.0000,PERMIAN BASIN,,NM,09,25S,27E,NENW,,,,,11758.00000,12356.00000,598.00,MULTIPLE,MULTIPLE,,,32.1500893,-104.1985550,32.1503800,-104.1983530
30015339540000,TELLTALE 11 FEDERAL COM,001,TELLTALE 11 FEDERAL COM,DEVON,DEVON ENERGY,"DEVON ENERGY PRODUCTION COMPANY, LP",DVN,CARLSBAD,EDDY (NM),DELAWARE,DELAWARE,,"MORROW, EAST (GAS)","MORROW, EAST (GAS)",MULTIPLE,3120.00,KB,3098.00,12060.00,11625.00,GAS,ACTIVE,2,"105412257,107880916",MULTIPLE,MULTIPLE,2005-04-17,2005-07-13,V,11572.00,11678.00,106.00,,106.00,2005-08-01,2022-11-01,194,,,468.00,,3.00,24.00,PUMPING,2005-07-20,InitialPotentialTest,2005-07-20,InitialPotentialTest,5322.83,6,31937.00,6,42.00,8,31.9370,6,50.22,301.29,0.40,222232.13,1332343.00,175.00,1449.00,7613388.57,1.3334,1333.3930,1622.00,,,,,12250.17,73501.00,0.00,157.00,115.57,693.41,0.00,37935.33,227096.00,86.00,355.00,227.6120,357.88,2142.42,0.81,9924.0000,1.0000,,PERMIAN BASIN,,NM,11,22S,27E,NWSW,,,,,11572.00000,11678.00000,106.00,MULTIPLE,MULTIPLE,,,32.4053421,-104.1654129,32.4055247,-104.1651859
30015339520000,HIGH BRASS FEE,001,HIGH BRASS FEE,CONCHO OPERATING,CONOCOPHILLIPS,COG OPERATING LLC,COP,MALAGA,EDDY (NM),DELAWARE,DELAWARE,,"MORROW, WEST (GAS)","MORROW, WEST (GAS)","MORROW, WEST (GAS)",3090.00,KB EST,3073.00,12800.00,12800.00,GAS,ACTIVE,1,105412137,COM,315222,2006-08-04,2006-11-01,V,12140.00,12358.00,218.00,,218.00,2006-11-01,2022-10-01,191,,,680.00,,4.00,24.00,FLOWING,2007-01-11,InitialPotentialTest,2007-01-11,InitialPotentialTest,23994.00,10,142572.00,10,297.00,8,143.9640,10,110.06,654.00,1.36,673622.80,4019591.00,3691.00,823.00,1089024.93,4.0417,4041.7370,458.00,,,,,9900.00,59400.00,0.00,0.00,45.41,272.48,0.00,146660.50,871269.00,1449.00,0.00,879.9630,672.75,3996.65,6.65,5367.0000,,,PERMIAN BASIN,,NM,20,24S,28E,SENW,,,,,12140.00000,12358.00000,218.00,,CRESTWOOD NEW MEXICO PIPELINE LLC,,,32.2051659,-104.1118469,32.2056558,-104.1115288
30015339470000,DELTA M 12 FEE,002,DELTA M 12 FEE,DEVON,DEVON ENERGY,"DEVON ENERGY PRODUCTION COMPANY, LP",DVN,OTIS,EDDY (NM),DELAWARE,DELAWARE,,MORROW (GAS),MORROW (GAS),MULTIPLE,3088.00,KB,3070.00,12183.00,12183.00,GAS,ACTIVE,2,"105412267,108930327",MULTIPLE,MULTIPLE,2005-05-27,2005-09-24,V,11672.00,11840.00,168.00,,168.00,2005-10-01,2022-11-01,204,,,5157.00,63.00,,24.00,FLOWING,2005-09-25,InitialPotentialTest,2006-08-01,InitialPotentialTest,23349.00,1,131004.00,1,1515.00,1,140.0940,1,138.98,779.79,9.02,200018.54,1167087.00,5504.00,2951.00,212043.42,1.2001,1200.1110,106.00,,,,91372.46,92374.50,524553.00,4949.00,178.00,549.85,3122.34,29.46,112779.00,645306.00,5228.00,599.00,676.6740,671.30,3841.11,31.12,1933.0000,52.0000,,PERMIAN BASIN,,NM,12,22S,27E,SWSW,,,,,10886.00000,11840.00000,954.00,MULTIPLE,MULTIPLE,,,32.4018936,-104.1496353,32.4020123,-104.1495546
30015339380000,LOUISE AYI,002,LOUISE AYI,"SPC RESOURCES, LLC","SPC RESOURCES, LLC","SPC RESOURCES, LLC",,BURTON FLAT,EDDY (NM),DELAWARE,DELAWARE,,MORROW (PRO GAS),MORROW (PRO GAS),MULTIPLE,3185.00,KB,3167.00,11650.00,11650.00,GAS,ACTIVE,3,"105412313,107880953,108930401",MULTIPLE,MULTIPLE,2005-06-06,2005-09-22,V,10432.00,10454.00,22.00,,22.00,2005-09-01,2022-11-01,204,,,282.00,,,24.00,FLOWING,2005-09-12,InitialPotentialTest,2005-11-16,InitialPotentialTest,1586.17,5,9313.00,5,86.00,164,9.5170,5,72.10,423.32,3.91,87999.84,519641.00,1393.00,2324.00,373037.33,0.5280,527.9990,1504.00,,,,214214.29,6874.33,40526.00,120.00,754.00,312.47,1842.09,5.45,13323.00,78384.00,259.00,1051.00,79.9380,605.59,3562.91,11.77,20440.0000,67.0000,,PERMIAN BASIN,,NM,25,21S,26E,NWNE,,,,,10038.00000,11256.00000,1218.00,MULTIPLE,MULTIPLE,,,32.4552307,-104.2425385,32.4554309,-104.2425168
30015339250000,SKOR 34 FEDERAL COM,001,SKOR 34 FEDERAL COM,EOG RESOURCES,EOG RESOURCES,EOG RESOURCES INC,EOG,CARLSBAD,EDDY (NM),DELAWARE,DELAWARE,,"WOLFCAMP, EAST (GAS)","WOLFCAMP, EAST (GAS)",MULTIPLE,3162.00,KB,3134.00,11966.00,11966.00,GAS,ACTIVE,2,"105412156,105693052",MULTIPLE,MULTIPLE,2005-03-09,2005-06-04,V,9598.00,9667.00,69.00,,69.00,2005-06-01,2022-10-01,200,,,1432.00,78.00,12.00,24.00,FLOWING,2005-06-04,InitialPotentialTest,2005-06-04,InitialPotentialTest,7211.83,2,33851.00,2,1570.00,2,43.2710,2,104.52,490.59,22.75,466857.74,2587558.00,35598.00,2296.00,72688.30,2.8011,2801.1460,9879.00,97.00,,101845.36,21561.15,37410.33,182186.00,7046.00,446.00,542.18,2640.38,102.12,67281.67,342010.00,10280.00,637.00,403.6900,975.10,4956.67,148.99,93916.0000,921.0000,137.0000,PERMIAN BASIN,,NM,34,21S,27E,SWSE,,,,,9598.00000,9667.00000,69.00,MULTIPLE,MULTIPLE,,,32.4310303,-104.1748581,32.4312093,-104.1748529
30015339210000,HENRY 26,002,HENRY 26,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,MISSISSIPPIAN,GAS,MULTIPLE,3104.00,KB,3086.00,12387.00,12387.00,GAS,ACTIVE,3,"105412197,107880876,129798625",MULTIPLE,MULTIPLE,2005-04-10,2005-07-27,V,9740.00,11873.00,2133.00,,2133.00,2005-10-01,2022-10-01,193,,,141.00,11.00,3.00,24.00,FLOWING,2005-07-31,InitialPotentialTest,2005-07-31,InitialPotentialTest,667.33,1,2930.00,1,258.00,140,4.0040,1,0.31,1.37,0.12,45930.18,208525.00,11176.00,1298.00,18658.29,0.2756,275.5810,1231.00,34.00,53.00,36205.88,12190.91,3645.83,15323.00,1092.00,237.00,1.71,7.18,0.51,6531.50,27861.00,1888.00,282.00,39.1890,3.06,13.06,0.89,9051.0000,377.0000,231.0000,PERMIAN BASIN,,NM,26,22S,27E,NWNE,,,,,9740.00000,9872.00000,132.00,MULTIPLE,MULTIPLE,,,32.3683472,-104.1582947,32.3688158,-104.1578636
30015339150000,POKER LAKE UNIT,212,POKER LAKE UNIT,XTO PERMIAN OPERATING LLC,EXXON MOBIL,XTO PERMIAN OPERATING LLC.,XOM,NASH DRAW,EDDY (NM),DELAWARE,DELAWARE,,T/DELAWARE MTN GROUP,AVALON SAND,DELAWARE,3181.00,KB,3166.00,7530.00,7530.00,OIL,ACTIVE,1,105412147,COM,325589,2005-10-19,2005-12-01,V,7051.00,7371.00,320.00,,320.00,2005-12-01,2022-10-01,187,,,242.00,56.00,108.00,24.00,PUMPING,2005-12-09,InitialPotentialTest,2005-12-09,InitialPotentialTest,5553.83,14,5976.00,11,4643.00,14,33.3230,14,17.36,18.68,14.51,181917.97,199722.00,148631.00,483335.00,1343.74,1.0915,1091.5080,287.00,130.00,3365.00,2207.69,3713.30,9689.83,22325.00,5969.00,8645.00,30.28,69.77,18.65,24210.50,41193.00,17345.00,13832.00,145.2630,75.66,128.73,54.20,3336.0000,2700.0000,44210.0000,PERMIAN BASIN,,NM,18,24S,30E,SWSE,,,,,7351.00000,7371.00000,20.00,PLAINS MARKETING L.P.,ENTERPRISE FIELD SERVICES L.L.C.,,,32.2121544,-103.9186478,32.2121376,-103.9185798
30015339120000,PECOS RIVER 9,002,PECOS RIVER 9,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,CARLSBAD,EDDY (NM),DELAWARE,DELAWARE,,"MORROW, SOUTH (PRO GAS)","MORROW, SOUTH (PRO GAS)","MORROW, SOUTH (PRO GAS)",3102.00,KB,3085.00,11900.00,11900.00,GAS,ACTIVE,1,105412141,COM,034150,2005-03-30,2005-06-25,V,11338.00,11476.00,138.00,,138.00,2005-06-01,2022-10-01,203,,,414.00,,11.00,24.00,FLOWING,2005-07-10,InitialPotentialTest,2005-07-10,InitialPotentialTest,1816.17,2,10897.00,2,47.00,78,10.8970,2,13.16,78.96,0.34,38627.06,231030.00,122.00,1748.00,1893688.52,0.2318,231.7620,279.00,,,,,6235.83,37415.00,0.00,395.00,45.19,271.12,0.00,10065.83,60125.00,45.00,581.00,60.3950,72.94,435.69,0.33,3601.0000,2.0000,2.0000,PERMIAN BASIN,,NM,09,22S,27E,SWSW,,,,,11338.00000,11476.00000,138.00,SCURLOCK PERMIAN LLC,"DCP OPERATING COMPANY, LP",,,32.4020653,-104.2008820,32.4023541,-104.2006044
30015339070000,EKG FEE,001,EKG FEE,CONCHO OPERATING,CONOCOPHILLIPS,COG OPERATING LLC,COP,WILDCAT,EDDY (NM),DELAWARE,DELAWARE,,T. ATOKA,UPPER PENN (G),MULTIPLE,3077.00,KB,3049.00,12445.00,12445.00,GAS,ACTIVE,3,"104672858,118422055,118422056",MULTIPLE,MULTIPLE,2005-02-08,2006-05-23,V,11010.00,11630.00,620.00,,620.00,2007-04-01,2022-11-01,187,,,1247.00,5.00,20.00,24.00,FLOWING,2006-05-23,InitialPotentialTest,2006-07-01,InitialPotentialTest,978.50,10,5795.00,46,219.00,96,5.8710,10,1.58,9.35,0.35,85674.65,495652.00,3066.00,4352.00,161660.80,0.5140,514.0480,1453.00,,3.00,,,463.83,2783.00,0.00,0.00,0.75,4.49,0.00,4993.00,28284.00,279.00,0.00,29.9580,8.05,45.62,0.45,20754.0000,27.0000,537.0000,PERMIAN BASIN,,NM,29,24S,28E,SENW,,,,,11010.00000,11630.00000,620.00,MULTIPLE,MULTIPLE,,,32.1905632,-104.1117859,32.1909914,-104.1115044
30015339060000,MOORE FEDERAL COM,004,MOORE FEDERAL COM,MURCHISON OIL & GAS INC,MURCHISON OIL & GAS INC,"MURCHISON OIL AND GAS, LLC",,WHITE CITY,EDDY (NM),DELAWARE,DELAWARE,,PENN (GAS),PENN (GAS),PENN (GAS),3365.00,KB,3346.00,11650.00,11450.00,GAS,ACTIVE,1,104672873,COM,008130,2005-05-04,2005-09-15,V,11106.00,11406.00,300.00,,300.00,2005-11-01,2022-11-01,200,,,,,70.00,24.00,OTHER,2005-08-10,InitialPotentialTest,2005-09-15,InitialPotentialTest,10470.67,1,62776.00,1,8.00,1,62.8240,1,34.90,209.25,0.03,122551.37,735062.00,41.00,3290.00,17928341.46,0.7353,735.3080,2082.00,,,,15280000.00,21391.00,128262.00,14.00,400.00,71.30,427.54,0.05,23418.50,140385.00,21.00,687.00,140.5110,78.06,467.95,0.07,27874.0000,,87.0000,PERMIAN BASIN,,NM,35,24S,26E,SENE,,,,,11106.00000,11406.00000,300.00,"LPC CRUDE III, LLC","DCP OPERATING COMPANY, LP",46.100000,,32.1737976,-104.2572403,32.1741257,-104.2566933
30015339000000,VICTORY 26 FEDERAL,001,VICTORY 26 FEDERAL,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,BURTON FLAT,EDDY (NM),DELAWARE,DELAWARE,,TD,MORROW (PRO GAS),MULTIPLE,3267.00,KB,3248.00,11670.00,11670.00,GAS,ACTIVE,2,"104672857,121331630",MULTIPLE,MULTIPLE,2005-03-06,2005-05-07,V,11422.00,11498.00,76.00,,76.00,2005-05-01,2022-10-01,210,,,355.00,,13.00,24.00,FLOWING,2005-05-11,InitialPotentialTest,2007-10-22,InitialPotentialTest,2343.50,8,14061.00,8,124.00,31,14.0610,8,30.84,185.01,1.63,47917.08,284641.00,477.00,1945.00,596731.66,0.2875,287.5030,522.00,,2.00,,49375.00,1948.33,11432.00,43.00,378.00,25.64,150.42,0.57,9372.00,55692.00,90.00,1155.00,56.2320,123.32,732.79,1.18,6206.0000,,3.0000,PERMIAN BASIN,,NM,26,20S,28E,NENE,,,,,9330.00000,11314.00000,1984.00,MULTIPLE,MULTIPLE,,,32.5500298,-104.1419983,32.5497992,-104.1415038
30015338850000,CARRASCO 6 COM,002,CARRASCO 6 COM,MARATHON OIL PERMIAN LLC,MARATHON OIL,MARATHON OIL PERMIAN LLC,MRO,LOVING,EDDY (NM),DELAWARE,DELAWARE,,"MORROW, NORTH (GAS)","MORROW, NORTH (GAS)","MORROW, NORTH (GAS)",3064.00,KB,3048.00,12665.00,12605.62,GAS,ACTIVE,1,104672761,COM,318180,2005-01-12,2005-06-04,V,12054.00,12480.00,426.00,,426.00,2005-06-01,2022-11-01,203,,,1737.00,,22.00,24.00,FLOWING,2005-06-16,InitialPotentialTest,2005-06-16,InitialPotentialTest,10091.67,2,60538.00,2,60.00,198,60.5500,2,23.69,142.11,0.14,144275.19,865021.00,105.00,25090.00,8238295.24,0.8657,865.6510,1009.00,,,,30269000.00,52824.33,316934.00,2.00,1088.00,124.00,743.98,0.00,90245.50,541431.00,7.00,2007.00,541.4730,211.84,1270.96,0.02,7386.0000,,,PERMIAN BASIN,,NM,06,23S,28E,SWSE,,,,,12054.00000,12480.00000,426.00,,ENTERPRISE FIELD SERVICES L.L.C.,,,32.3306010,-104.1226730,32.3291937,-104.1201562
30015338830000,CATCLAW DRAW UNIT,020,CATCLAW DRAW UNIT,BXP OPERATING,"BXP OPERATING, LLC","BXP OPERATING, LLC",,CATCLAW DRAW,EDDY (NM),DELAWARE,DELAWARE,,BARNETT,MORROW (PRORATED GAS),MORROW (PRORATED GAS),3594.00,KB,3577.00,10957.00,10957.00,GAS,ACTIVE,1,104672741,COM,326806,2005-11-12,2006-04-01,V,,,,,,2006-04-01,2022-10-01,186,,,2220.00,,36.00,24.00,FLOWING,2006-06-29,InitialPotentialTest,2006-06-29,InitialPotentialTest,15376.67,2,91054.00,2,201.00,2,92.2600,2,,,,146891.71,877672.00,613.00,44589.00,1431765.09,0.8814,881.3500,238.00,,,,453004.98,59164.83,352823.00,361.00,3149.00,,,,78424.33,468278.00,378.00,5971.00,470.5460,,,,3193.0000,,,PERMIAN BASIN,,NM,35,21S,25E,SWSW,,,,,10506.00000,10796.00000,290.00,,"DCP OPERATING COMPANY, LP",,,32.4318848,-104.3711243,32.4323758,-104.3713193
30015338820000,CATCLAW DRAW UNIT,019,CATCLAW DRAW UNIT,BXP OPERATING,"BXP OPERATING, LLC","BXP OPERATING, LLC",,CATCLAW DRAW,EDDY (NM),DELAWARE,DELAWARE,,MORROW (PRORATED GAS),MORROW (PRORATED GAS),MORROW (PRORATED GAS),3391.00,KB,3368.00,10750.00,10665.00,GAS,ACTIVE,1,104672643,COM,326806,2005-02-21,2005-04-27,V,10326.00,10594.00,268.00,,268.00,2005-05-01,2022-10-01,198,,,1004.00,,,24.00,FLOWING,2005-05-11,InitialPotentialTest,2005-05-11,InitialPotentialTest,6104.50,14,36459.00,14,82.00,20,36.6270,14,22.78,136.04,0.31,268222.17,1605721.00,602.00,14592.00,2667310.63,1.6093,1609.3330,384.00,,,,,26230.00,156684.00,116.00,878.00,97.87,584.64,0.43,56751.50,339483.00,171.00,1760.00,340.5090,211.76,1266.73,0.64,4211.0000,,,PERMIAN BASIN,,NM,24,21S,25E,NWNW,,,,,10326.00000,10594.00000,268.00,,"DCP OPERATING COMPANY, LP",,,32.4691124,-104.3534546,32.4695817,-104.3535712
30015338630000,POKER LAKE UNIT,217,POKER LAKE UNIT,XTO PERMIAN OPERATING LLC,EXXON MOBIL,XTO PERMIAN OPERATING LLC.,XOM,NASH DRAW,EDDY (NM),DELAWARE,DELAWARE,,DELAWARE,DELAWARE,DELAWARE,3222.00,KB,3203.00,7640.00,7640.00,OIL,ACTIVE,1,104672754,COM,325589,2005-02-06,2005-04-01,V,6939.00,7254.00,315.00,,315.00,2005-04-01,2022-11-01,186,,,134.00,156.00,277.00,24.00,PUMPING,2005-04-05,InitialPotentialTest,2005-04-05,InitialPotentialTest,4516.17,5,3676.00,28,4229.00,5,27.0970,5,14.34,11.67,13.43,93997.17,190069.00,62319.00,404971.00,3049.94,0.5640,563.9830,,31.00,,,3115.99,13062.00,9414.00,11493.00,13209.00,41.47,29.89,36.49,19420.50,20721.00,15967.00,26128.00,116.5230,61.65,65.78,50.69,4725.0000,1934.0000,20282.0000,PERMIAN BASIN,,NM,19,24S,30E,NESE,,,,,6939.00000,7254.00000,315.00,PLAINS MARKETING L.P.,ENTERPRISE FIELD SERVICES L.L.C.,,,32.2003822,-103.9143143,32.2002728,-103.9141588
30015338620100,WHITE CITY PENN A 28 GAS COM UNIT 3,004,WHITE CITY PENN A 28 GAS COM UNIT 3,CIMAREX,COTERRA ENERGY INC.,CIMAREX ENERGY CO. OF COLORADO,CTRA,WHITE CITY,EDDY (NM),DELAWARE,DELAWARE,,MORROW,PENN (GAS),MULTIPLE,3410.91,KB,3385.91,11900.00,11721.53,GAS,ACTIVE,2,"104672870,129107648",MULTIPLE,MULTIPLE,2005-03-15,2015-08-22,V,6622.00,6883.00,261.00,,261.00,2005-07-01,2022-11-01,203,,,,,,,,,,,,2210.50,1,13263.00,1,271.00,123,13.2630,1,8.47,50.82,1.04,102408.35,606098.00,1392.00,26610.00,435415.23,0.6145,614.4500,194.00,,,,,5313.67,31882.00,0.00,0.00,20.36,122.15,0.00,11510.83,69065.00,0.00,0.00,69.0650,44.10,264.62,0.00,2716.0000,22.0000,,PERMIAN BASIN,,NM,28,24S,26E,NESW,,,,,6622.00000,11541.00000,4919.00,MULTIPLE,MULTIPLE,,,32.1863980,-104.3015590,32.1828500,-104.3021876
