"","api","sampler","distance","Well.Name","Well.Number","Lease.Name","Operator.Alias..Legacy.","Operator.Company.Name","Operator..Reported.","Operator.Ticker","Field","County.Parish","DI.Basin","DI.Play","DI.Subplay","Formation.at.Total.Depth","Target.Formation","Producing.Reservoir","Elevation","Elevation.Type","Ground.Elevation","Measured.Depth..TD.","True.Vertical.Depth","Production.Type","Well.Status","Producing.Entity.Count","Producing.Entity.ID","Producing.Entity.Type","Producing.Entity.Lease.Number","Spud.Date","Completion.Date","Drill.Type","Upper.Perforation","Lower.Perforation","Gross.Perforated.Interval","Horizontal.Length","DI.Lateral.Length","First.Prod.Date","Last.Prod.Date","Months.Produced","Start.Date..First.Treatment.Job.","End.Date..First.Treatment.Job.","First.Test.Gas.Volume","First.Test.Oil.Volume","First.Test.Water.Volume","First.Test.Hours.Tested","First.Test.Production.Method","First.Well.Test.Date","First.Reported.Test.Type","Last.Well.Test.Date","Last.Test.Type","Peak.BOE","Peak.BOE.Month.No.","Peak.Gas","Peak.Gas.Month.No.","Peak.Oil","Peak.Oil.Month.No.","Peak.MMCFGE","Peak.MMCFGE.Month.No.","Peak.BOE.per.perforated.Ft","Peak.Gas.per.perforated.Ft","Peak.Oil.per.perforated.Ft","Cum.BOE","Cum.Gas","Cum.Oil","Cum.Water","Cum.GOR","Cum.BCFGE","Cum.MMCFGE","Latest.Gas","Latest.Oil","Latest.Water","Latest.GOR","X2nd.Month.GOR","First.6.BOE","First.6.Gas","First.6.Oil","First.6.Water","First.6.BOE.per.perforated.Ft","First.6.Gas.per.perforated.Ft","First.6.Oil.per.perforated.Ft","First.12.BOE","First.12.Gas","First.12.Oil","First.12.Water","First.12.MMCFGE","First.12.BOE.per.perforated.Ft","First.12.Gas.per.perforated.Ft","First.12.Oil.per.perforated.Ft","Last.12.Gas","Last.12.Oil","Last.12.Water","AAPG.Geologic.Province","Play.Assessment.Basin","State","Section","Township","Range","Quarter.Quarter","District","Abstract","Block","Survey","Shallowest.Perforation","Deepest.Perforation","Gross.Perforated.Interval..Multiple.Prod.Entities.","Oil.Gatherer","Gas.Gatherer","Oil.Gravity","Gas.Gravity","lat.w","lon.w","Bottom.Hole.Latitude..WGS84.","Bottom.Hole.Longitude..WGS84.","V1.w","V2.w","lon.s","lat.s","V1.s","V2.s","2.5km"
"362",30015466310000,"oil well area #3",2447.7103524299,"CB CAL 25 36 STATE COM 08","401H","CB CAL 25 36 STATE COM 08","CHEVRON","CHEVRON","CHEVRON U S A INC","CVX","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"GAS","GAS","WOLFCAMP (GAS)",3018,"KB",2990,19841,9889,"GAS","ACTIVE",1,"130678333","COM","327020","2020-04-18","2021-03-26","H",9889,19841,9952,10374.67,9952,"2021-04-01","2022-11-01",20,"2021-01-04","2021-01-23",NA,NA,NA,NA,"","","","","",61865.67,2,97990,2,45534,2,371.194,2,6.22,9.85,4.58,454330.99,771138,325808,958998,2366.85,2.726,2725.986,23462,7408,23796,3167.12,2152.02,238048.83,377261,175172,382262,23.92,37.91,17.6,373357.83,614813,270889,658740,2240.147,37.52,61.78,27.22,298324,111163,454397,"PERMIAN BASIN","","NM",25,"23S",28,"NWNW",NA,NA,NA,NA,NA,NA,NA,"CHEVRON U S A INC","CHEVRON U S A INC",NA,NA,32.283128,-104.047737,32.2546129,-104.0474484,589670.622125004,3572217.01756625,-104.070258300466,32.272107693384,587560.39114406,3570976.77114861,TRUE
"363",30015466320000,"oil well area #3",2460.88785057687,"CB CAL 25 36 STATE COM 08","402H","CB CAL 25 36 STATE COM 08","CHEVRON","CHEVRON","CHEVRON U S A INC","CVX","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"GAS","GAS","WOLFCAMP (GAS)",3013,"KB EST",2990,19786,9858,"GAS","ACTIVE",1,"130678337","COM","327020","2020-04-17","2021-03-26","H",9858,19786,9928,10433.75,9928,"2021-04-01","2022-11-01",20,"2021-01-05","2021-01-22",NA,NA,NA,NA,"","","","","",48435.83,2,73499,2,36186,2,290.615,2,4.88,7.4,3.64,379294.98,599562,279368,889683,2146.14,2.2758,2275.77,14531,6590,5501,2205.01,2031.14,193351.5,289173,145156,394528,19.48,29.13,14.62,305464.33,475586,226200,691772,1832.786,30.77,47.9,22.78,241803,102055,375234,"PERMIAN BASIN","","NM",25,"23S",28,"NWNW",NA,NA,NA,NA,NA,NA,NA,"CHEVRON U S A INC","CHEVRON U S A INC",NA,NA,32.283127,-104.047575,32.2546051,-104.0440518,589685.878579609,3572217.04215708,-104.070258300466,32.272107693384,587560.39114406,3570976.77114861,TRUE
"364",30015466340000,"oil well area #3",2454.32367468261,"CB CAL 25 36 STATE COM 08","302H","CB CAL 25 36 STATE COM 08","CHEVRON","CHEVRON","CHEVRON U S A INC","CVX","CULEBRA BLUFF","EDDY (NM)","DELAWARE","DELAWARE",NA,"BONE SPRING, SOUTH","BONE SPRING, SOUTH","BONE SPRING, SOUTH",3018,"KB",2990,19967,9503,"OIL","ACTIVE",1,"130678392","COM","327020","2020-04-18","2021-03-05","H",9598,19796,10198,10417.37,10198,"2021-04-01","2022-11-01",18,"2021-01-04","2021-01-23",NA,NA,NA,NA,"","","","","",57889.5,2,89481,2,42976,2,347.337,2,5.68,8.77,4.21,313644.16,478987,233813,864852,2048.59,1.8819,1881.865,9875,5564,43422,1774.8,2082.12,194654.17,297793,145022,419948,19.09,29.2,14.22,285188.67,445126,211001,680137,1711.132,27.97,43.65,20.69,128327,63152,310026,"PERMIAN BASIN","","NM",25,"23S",28,"NWNW",NA,NA,NA,NA,NA,NA,NA,"CHEVRON U S A INC","CHEVRON U S A INC",NA,NA,32.283128,-104.047656,32.2545403,-104.0457503,589678.249860119,3572217.08528581,-104.070258300466,32.272107693384,587560.39114406,3570976.77114861,TRUE
"365",30015466350000,"oil well area #3",2474.03453501527,"CB CAL 25 36 STATE COM 08","303H","CB CAL 25 36 STATE COM 08","CHEVRON","CHEVRON","CHEVRON U S A INC","CVX","CULEBRA BLUFF","EDDY (NM)","DELAWARE","DELAWARE",NA,"BONE SPRING, SOUTH","BONE SPRING, SOUTH","BONE SPRING, SOUTH",3018,"KB",2990,20600,NA,"OIL","ACTIVE",1,"130678368","COM","327020","2020-04-16","2021-03-18","H",NA,NA,NA,10510.41,10260.41,"2021-04-01","2022-11-01",20,"2021-03-13","2021-03-18",NA,NA,NA,NA,"","","","","",44706.5,2,66669,2,33595,2,268.239,2,4.36,6.5,3.27,332284.51,586917,234465,969546,2503.22,1.9937,1993.707,19963,4622,32605,4319.13,1984.49,151199.33,230516,112780,425966,14.74,22.47,10.99,222326.17,346309,164608,720557,1333.957,21.67,33.75,16.04,309032,103725,407639,"PERMIAN BASIN","","NM",25,"23S",28,"NWNW",NA,NA,NA,NA,NA,NA,NA,"CHEVRON U S A INC","CHEVRON U S A INC",NA,NA,32.283125,-104.047413,32.254533,-104.0425478,589701.136019321,3572216.9559169,-104.070258300466,32.272107693384,587560.39114406,3570976.77114861,TRUE
"366",30015466360000,"oil well area #3",2467.45815362483,"CB CAL 25 36 STATE COM 08","403H","CB CAL 25 36 STATE COM 08","CHEVRON","CHEVRON","CHEVRON U S A INC","CVX","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"GAS","GAS","WOLFCAMP (GAS)",3018.1,"KB",2990,19952,10141,"GAS","ACTIVE",1,"130678374","COM","327020","2020-04-17","2021-03-26","H",10141,19952,9811,10568.71,9811,"2021-04-01","2022-11-01",19,"2021-01-04","2021-01-23",NA,NA,NA,NA,"","","","","",43184.17,2,63187,2,32653,2,259.105,2,4.4,6.44,3.33,346981.5,613605,244714,784132,2507.44,2.0819,2081.889,41771,10460,28000,3993.4,1935.11,167786.67,246382,126723,381232,17.1,25.11,12.92,282272,469998,203939,677973,1693.632,28.77,47.91,20.79,290106,86600,276758,"PERMIAN BASIN","","NM",25,"23S",28,"NWNW",NA,NA,NA,NA,NA,NA,NA,"CHEVRON U S A INC","CHEVRON U S A INC",NA,NA,32.283126,-104.047494,32.2545982,-104.0410434,589693.507299342,3572216.99903411,-104.070258300466,32.272107693384,587560.39114406,3570976.77114861,TRUE
"367",30015469260000,"oil well area #3",2211.63533055358,"CB BERU 23 14 FEE 06","301H","CB BERU 23 14 FEE 06","CHEVRON","CHEVRON","CHEVRON U S A INC","CVX","CULEBRA BLUFF","EDDY (NM)","DELAWARE","DELAWARE",NA,"BONE SPRING, SOUTH","BONE SPRING, SOUTH","BONE SPRING, SOUTH",3025,"KB",2997,17116,NA,"OIL","ACTIVE",1,"130759440","COM","327345","2020-06-30","2021-02-08","H",NA,NA,NA,7565.46,7315.46,"2021-05-01","2022-11-01",18,"2021-01-26","2021-02-08",NA,NA,NA,NA,"","","","","",40915.17,2,64285,2,30201,2,245.491,2,5.59,8.79,4.13,282982.02,473622,204045,816407,2321.16,1.6979,1697.892,28969,10132,11726,2859.16,2128.57,167802.5,261033,124297,462362,22.94,35.68,16.99,217203.83,353069,158359,608610,1303.223,29.69,48.26,21.65,183314,67504,303864,"PERMIAN BASIN","","NM",23,"23S",28,"SESE",NA,NA,NA,NA,NA,NA,NA,"CHEVRON U S A INC","CHEVRON U S A INC",NA,NA,32.285078,-104.052415,32.3057179,-104.0553955,589228.187339923,3572429.28162514,-104.070258300466,32.272107693384,587560.39114406,3570976.77114861,TRUE
"368",30015469270000,"oil well area #3",2223.17805129829,"CB BERU 23 14 FEE 06","302H","CB BERU 23 14 FEE 06","CHEVRON","CHEVRON","CHEVRON U S A INC","CVX","CULEBRA BLUFF","EDDY (NM)","DELAWARE","DELAWARE",NA,"BONE SPRING, SOUTH","BONE SPRING, SOUTH","BONE SPRING, SOUTH",3024,"KB",2996,17061,NA,"OIL","ACTIVE",1,"130759448","COM","327345","2020-06-29","2021-02-06","H",NA,NA,NA,7610.54,7360.54,"2021-05-01","2022-11-01",19,"2021-01-27","2021-02-06",NA,NA,NA,NA,"","","","","",49592.17,2,91652,16,37286,2,297.553,2,6.74,12.45,5.07,462772.01,804594,328673,1119315,2448.01,2.7766,2776.632,15340,5539,55737,2769.45,1980.29,186124.67,279142,139601,449690,25.29,37.92,18.97,309336.17,482677,228890,702155,1856.017,42.03,65.58,31.1,485320,171130,652717,"PERMIAN BASIN","","NM",23,"23S",28,"SESE",NA,NA,NA,NA,NA,NA,NA,"CHEVRON U S A INC","CHEVRON U S A INC",NA,NA,32.285078,-104.052254,32.3059871,-104.0515162,589243.348307215,3572429.41557681,-104.070258300466,32.272107693384,587560.39114406,3570976.77114861,TRUE
"369",30015469280000,"oil well area #3",2205.84469412717,"CB BERU 23 14 FEE 06","401H","CB BERU 23 14 FEE 06","CHEVRON","CHEVRON","CHEVRON U S A INC","CVX","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP (GAS)","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3024,"KB",2996,17522,NA,"GAS","ACTIVE",1,"130759428","COM","327345","2020-06-29","2021-02-11","H",NA,NA,NA,7643.79,7393.79,"2021-05-01","2022-11-01",19,"2021-01-27","2021-02-11",NA,NA,NA,NA,"","","","","",72445.67,2,109846,2,54138,2,434.674,2,9.8,14.86,7.32,361824.02,576102,265807,998041,2167.37,2.1709,2170.944,18461,5211,25773,3542.7,2029,203826,307302,152609,427552,27.57,41.56,20.64,304102.17,480013,224100,750585,1824.613,41.13,64.92,30.31,226325,92648,514897,"PERMIAN BASIN","","NM",23,"23S",28,"SESE",NA,NA,NA,NA,NA,NA,NA,"CHEVRON U S A INC","CHEVRON U S A INC",NA,NA,32.285078,-104.052496,32.3057216,-104.0570947,589220.559772641,3572429.21424192,-104.070258300466,32.272107693384,587560.39114406,3570976.77114861,TRUE
"370",30015469290000,"oil well area #3",2217.43708856448,"CB BERU 23 14 FEE 06","402H","CB BERU 23 14 FEE 06","CHEVRON","CHEVRON","CHEVRON U S A INC","CVX","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP (GAS)","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3024,"KB",2996,17309,NA,"GAS","ACTIVE",1,"130759436","COM","327345","2020-06-29","2021-02-11","H",NA,NA,NA,7519.59,7269.59,"2021-06-01","2022-11-01",18,"2021-01-27","2021-02-11",NA,NA,NA,NA,"","","","","",41551.17,2,69511,2,29966,2,249.307,2,5.72,9.56,4.12,300080.49,562851,206272,693730,2728.68,1.8005,1800.483,16413,6435,13829,2550.58,2319.66,161132,272232,115760,362988,22.17,37.45,15.92,243684.17,448375,168955,542915,1462.105,33.52,61.68,23.24,290619,90512,330742,"PERMIAN BASIN","","NM",23,"23S",28,"SESE",NA,NA,NA,NA,NA,NA,NA,"CHEVRON U S A INC","CHEVRON U S A INC",NA,NA,32.285078,-104.052334,32.3057141,-104.0536962,589235.81490728,3572429.34901413,-104.070258300466,32.272107693384,587560.39114406,3570976.77114861,TRUE
"371",30015469300000,"oil well area #3",2229.00165738237,"CB BERU 23 14 FEE 06","403H","CB BERU 23 14 FEE 06","CHEVRON","CHEVRON","CHEVRON U S A INC","CVX","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP (GAS)","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3024,"KB",2996,17451,NA,"GAS","ACTIVE",1,"130759451","COM","327345","2020-06-29","2021-02-11","H",NA,NA,NA,7519.42,7269.42,"2021-06-01","2022-11-01",18,"2021-01-27","2021-02-11",NA,NA,NA,NA,"","","","","",40590,2,59616,2,30654,2,243.54,2,5.58,8.2,4.22,290362.16,475831,211057,1030616,2254.51,1.7422,1742.173,18107,3829,56185,4728.91,1944.8,158320.33,236744,118863,405505,21.78,32.57,16.35,251644,389628,186706,674349,1509.864,34.62,53.6,25.68,239087,92194,625111,"PERMIAN BASIN","","NM",23,"23S",28,"SESE",NA,NA,NA,NA,NA,NA,NA,"CHEVRON U S A INC","CHEVRON U S A INC",NA,NA,32.285078,-104.052173,32.3057074,-104.0506861,589250.975874727,3572429.48297725,-104.070258300466,32.272107693384,587560.39114406,3570976.77114861,TRUE
"372",30015470540000,"oil well area #1 (BLM)",2473.95197065434,"GOONCH FEDERAL COM 04","211H","GOONCH FEDERAL COM 04","NOVO OIL & GAS NORTHERN DELAWARE, LLC","NOVO OIL & GAS","NOVO OIL & GAS NORTHERN DELAWARE, LLC","","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP (GAS)","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3041,"KB",3014,9479,NA,"GAS","ACTIVE",1,"130769398","COM","326517","2021-03-27","2021-10-22","H",NA,NA,NA,4158.79,3908.79,"2021-12-01","2022-11-01",12,"2021-10-15","2021-10-22",NA,NA,NA,NA,"","","","","",25723.17,2,50329,2,17335,2,154.339,2,6.58,12.88,4.43,125224.83,271193,80026,392405,3388.81,0.7513,751.349,10115,2682,11232,3771.44,2903.32,87954.83,170153,59596,270424,22.5,43.53,15.25,125224.83,271193,80026,392405,751.349,32.04,69.38,20.47,271193,80026,392405,"PERMIAN BASIN","","NM",4,"23S",28,"SWSW",NA,NA,NA,NA,NA,NA,NA,"ORYX ENERGY CO","CRESTWOOD NEW MEXICO PIPELINE LLC",49,NA,32.3301064,-104.0974186,32.3415034,-104.0984543,584948.29300404,3577384.30014765,-104.072131811451,32.3240202829778,587334.142469125,3576729.96026421,TRUE
"373",30015470630000,"oil well area #1 (BLM)",2429.81117886911,"GOONCH FEDERAL COM 0409","234H","GOONCH FEDERAL COM 0409","NOVO OIL & GAS NORTHERN DELAWARE, LLC","NOVO OIL & GAS","NOVO OIL & GAS NORTHERN DELAWARE, LLC","","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP (GAS)","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3063.5,"KB",3039,10271,NA,"GAS","ACTIVE",1,"130772763","COM","326983","2021-03-26","2021-09-19","H",NA,NA,NA,11008.04,10758.04,"2021-10-01","2022-11-01",14,"2021-09-06","2021-09-19",NA,NA,NA,NA,"","","","","",50076.67,5,92188,5,34712,5,300.46,5,4.65,8.57,3.23,376324.5,699243,259784,891773,2691.63,2.2579,2257.947,34565,10952,32602,3156.04,3175.01,197809.33,367088,136628,505235,18.39,34.12,12.7,340459.5,625281,236246,814931,2042.757,31.65,58.12,21.96,629697,237819,793013,"PERMIAN BASIN","","NM",33,"22S",28,"SESE",NA,NA,NA,NA,NA,NA,NA,"ORYX ENERGY CO","CRESTWOOD NEW MEXICO PIPELINE LLC",49,NA,32.3432165,-104.0845918,32.3129604,-104.0848269,586143.136525809,3578847.85714742,-104.072131811451,32.3240202829778,587334.142469125,3576729.96026421,TRUE
"374",30015472800000,"oil well area #1 (BLM)",2388.89787059811,"GOONCH FEDERAL COM 04","235H","GOONCH FEDERAL COM 04","NOVO OIL & GAS NORTHERN DELAWARE, LLC","NOVO OIL & GAS","NOVO OIL & GAS NORTHERN DELAWARE, LLC","","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP (GAS)","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3060.4,"KB",3036,10289,NA,"GAS","ACTIVE",1,"130812598","COM","326517","2021-05-08","2021-09-30","H",NA,NA,NA,5059.05,4809.05,"2021-11-01","2022-11-01",13,"2021-09-20","2021-09-30",NA,NA,NA,NA,"","","","","",32111.17,3,58351,3,22386,3,192.667,3,6.68,12.13,4.65,243101.5,415131,173913,673380,2387,1.4586,1458.609,25939,10028,31581,2586.66,2599.16,139359,243030,98854,362434,28.98,50.54,20.56,228750.33,389192,163885,641799,1372.502,47.57,80.93,34.08,394410,167044,629876,"PERMIAN BASIN","","NM",4,"23S",28,"NWNE",NA,NA,NA,NA,NA,NA,NA,"ORYX ENERGY CO","CRESTWOOD NEW MEXICO PIPELINE LLC",49,NA,32.340813,-104.0880375,32.3277742,-104.0937288,585821.1411177,3578578.65167889,-104.072131811451,32.3240202829778,587334.142469125,3576729.96026421,TRUE
"375",30015472810000,"oil well area #1 (BLM)",2394.98796926426,"GOONCH FEDERAL COM 0409","236H","GOONCH FEDERAL COM 0409","NOVO OIL & GAS NORTHERN DELAWARE, LLC","NOVO OIL & GAS","NOVO OIL & GAS NORTHERN DELAWARE, LLC","","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP (GAS)","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3060.4,"KB",3035,10241,NA,"GAS","ACTIVE",1,"130812578","COM","326983","2021-05-06","2021-10-13","H",NA,NA,NA,10179.52,9929.52,"2021-11-01","2022-11-01",13,"2021-10-01","2021-10-13",NA,NA,NA,NA,"","","","","",50121.67,4,197314,4,18276,3,300.73,4,5.05,19.87,1.84,300602.84,1255055,91427,656286,13727.4,1.8036,1803.617,103290,4206,50873,24557.77,7958.67,202860.83,776075,73515,406856,20.43,78.16,7.4,279181.83,1151765,87221,605413,1675.091,28.12,115.99,8.78,1233578,86158,609786,"PERMIAN BASIN","","NM",4,"23S",28,"NWNE",NA,NA,NA,NA,NA,NA,NA,"ORYX ENERGY CO","CRESTWOOD NEW MEXICO PIPELINE LLC",49,NA,32.3408553,-104.0880788,32.312972,-104.0908088,585817.214470083,3578583.30772721,-104.072131811451,32.3240202829778,587334.142469125,3576729.96026421,TRUE
"376",30015473780000,"oil well area #3",2009.66653792564,"CB TANO 26 35 FEE 11","401H","CB TANO 26 35 FEE 11","CHEVRON","CHEVRON","CHEVRON U S A INC","CVX","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP (GAS)","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3025,"KB",2997,20153.92,9672.52,"GAS","ACTIVE",1,"130831392","COM","329314","2021-07-13","2022-05-04","H",NA,NA,NA,10458.77,10057.85,"2022-06-01","2022-11-01",6,"2022-04-21","2022-05-04",NA,NA,NA,NA,"","","","","",85500.5,2,127911,2,64182,2,513.003,2,8.5,12.72,6.38,304525.66,477082,225012,545482,2120.25,1.8272,1827.154,47697,23294,60701,2047.61,1992.94,304525.67,477082,225012,545482,30.28,47.43,22.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PERMIAN BASIN","","NM",26,"23S",28,"NENE",NA,NA,NA,NA,NA,NA,NA,"CHEVRON U S A INC","CHEVRON U S A INC",NA,NA,32.282998,-104.053199,32.2543999,-104.0566418,589156.395318322,3572198.0533721,-104.070258300466,32.272107693384,587560.39114406,3570976.77114861,TRUE
"377",30015473800000,"oil well area #3",2021.88449235402,"CB TANO 26 35 FEE 11","402H","CB TANO 26 35 FEE 11","CHEVRON","CHEVRON","CHEVRON U S A INC","CVX","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP (GAS)","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3019,"KB EST",2996,20206,NA,"GAS","ACTIVE",1,"130825842","COM","329314","2021-12-12","2022-05-04","H",NA,NA,NA,10323.73,10073.73,"2022-06-01","2022-11-01",6,"2022-04-21","2022-05-04",NA,NA,NA,NA,"","","","","",102777.17,1,153961,1,77117,1,616.663,1,10.2,15.28,7.66,309450.83,477845,229810,489877,2079.3,1.8567,1856.705,43091,20092,53301,2144.68,1982,309450.83,477845,229810,489877,30.72,47.43,22.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PERMIAN BASIN","","NM",26,"23S",28,"NENE",NA,NA,NA,NA,NA,NA,NA,"CHEVRON U S A INC","CHEVRON U S A INC",NA,NA,32.282998,-104.053037,32.2546244,-104.0525918,589171.650799971,3572198.18803963,-104.070258300466,32.272107693384,587560.39114406,3570976.77114861,TRUE
"378",30015473810000,"oil well area #3",2027.94292439892,"CB TANO 26 35 FEE 11","403H","CB TANO 26 35 FEE 11","CHEVRON","CHEVRON","CHEVRON U S A INC","CVX","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP (GAS)","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3019,"KB EST",2996,20143,NA,"GAS","ACTIVE",1,"130831343","COM","329314","2021-07-16","2022-05-04","H",NA,NA,NA,10361.25,10111.25,"2022-06-01","2022-11-01",6,"2022-04-21","2022-05-04",NA,NA,NA,NA,"","","","","",79562.67,1,116260,1,60186,1,477.376,1,7.87,11.5,5.95,267855,405954,200196,521936,2027.78,1.6071,1607.13,31021,16120,54023,1924.38,1926.43,267855,405954,200196,521936,26.49,40.15,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PERMIAN BASIN","","NM",26,"23S",28,"NENE",NA,NA,NA,NA,NA,NA,NA,"CHEVRON U S A INC","CHEVRON U S A INC",NA,NA,32.282997,-104.052956,32.2546189,-104.0501333,589179.27951964,3572198.14452807,-104.070258300466,32.272107693384,587560.39114406,3570976.77114861,TRUE
"379",30015474310000,"Loving, Conoco",1086.70254722523,"LOVING TOWNSITE 2021 WA","002H","LOVING TOWNSITE 2021 WA","KAISER FRANCIS","GBK CORPORATION","KAISER-FRANCIS OIL CO","","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3092.8,"KB EST",3069.8,14269,9582.02,"GAS","ACTIVE",1,"130831374","COM","321475","2020-11-30","2021-02-15","H",9558,14067,4509,4912.06,4509,"2021-02-01","2022-11-01",22,"","",1621,672,2670,24,"FLOWING","2021-03-19","InitialPotentialTest","2021-03-19","InitialPotentialTest",34079.5,3,60525,3,23992,3,204.477,3,7.56,13.42,5.32,266835.51,658143,157145,811855,4188.13,1.601,1601.013,21842,2395,8154,9119.83,2506.37,118010.5,223377,80781,323681,26.17,49.54,17.92,193576.67,428752,122118,544787,1161.46,42.93,95.09,27.08,293154,46526,337277,"PERMIAN BASIN","","NM",20,"23S",28,"SWSE",NA,NA,NA,NA,NA,NA,NA,"LINK ENERGY, LLC","TRANSWESTERN PIPELINE COMPANY",45,NA,32.286264,-104.108953,32.2852071,-104.0931078,583903.071577999,3572515.12169144,-104.108931792669,32.296066708746,583896.039563395,3573601.80148647,TRUE
"380",30015474320000,"Loving, school",1386.5187297844,"LOVING TOWNSITE 2021 WA","001H","LOVING TOWNSITE 2021 WA","KAISER FRANCIS","GBK CORPORATION","KAISER-FRANCIS OIL CO","","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3093.9,"KB",3069,14410,9578.97,"OIL","ACTIVE",1,"130831368","COM","321475","2020-11-17","2021-03-08","H",9656,14202,4546,4978.11,4546,"2021-03-01","2022-11-01",21,"","",1825,839,3203,24,"FLOWING","2021-03-18","InitialPotentialTest","2021-03-18","InitialPotentialTest",36939.17,2,61489,2,26691,2,221.635,2,8.13,13.53,5.87,283447.36,644300,176064,1070787,3659.46,1.7007,1700.684,11209,2982,29772,3758.89,2303.74,139416.5,257853,96441,386562,30.67,56.72,21.21,208407.33,427484,137160,716053,1250.444,45.84,94.04,30.17,294921,56585,567751,"PERMIAN BASIN","","NM",20,"23S",28,"SWSE",NA,NA,NA,NA,NA,NA,NA,"LINK ENERGY, LLC","TRANSWESTERN PIPELINE COMPANY",45,NA,32.283314,-104.109596,32.2857802,-104.0937523,583845.237742828,3572187.60179473,-104.096350965287,32.2778525828161,585097.605916466,3571592.61595818,TRUE
"381",30015476240000,"Malaga, churcjh",398.227724201554,"JOURNEY 11 W0MP FEE","001H","JOURNEY 11 W0MP FEE","MEWBOURNE OIL","MEWBOURNE OIL","MEWBOURNE OIL CO","","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP (GAS)","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3027,"KB",2999,14564,NA,"GAS","ACTIVE",1,"130838190","COM","329778","2022-04-11","2022-06-29","H",NA,NA,NA,4993.04,4743.04,"2022-07-01","2022-09-01",3,"2022-06-15","2022-06-29",NA,NA,NA,NA,"","","","","",26112,1,52904,3,18785,1,156.672,1,5.51,11.15,3.96,73277.16,140827,49806,136295,2827.51,0.4397,439.663,52904,13816,45106,3829.18,2555.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PERMIAN BASIN","","NM",11,"24S",28,"SWSW",NA,NA,NA,NA,NA,NA,NA,"ORYX DELAWARE OIL TRANSPORT LLC","CRESTWOOD NEW MEXICO PIPELINE LLC",NA,NA,32.2281116,-104.0660917,32.226732,-104.0500278,587995.228602633,3566103.07004062,-104.067871176949,32.2248533179643,587830.689105934,3565740.42410538,TRUE
